Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Deep Reinforcement Learning for Heat Pump Control","Intelligent Computing","","","","10.1007/978-3-031-37717-4_29","Tobias RohrerLilli FrisonLukas KaupenjohannKatrin ScharfElke Hergenröther","2023","http://link.springer.com/chapter/10.1007/978-3-031-37717-4_29","Chapter"
"Uncertainty-Aware Hierarchical Reinforcement Learning Robust to Noisy Observations","Proceedings of the Future Technologies Conference (FTC) 2022, Volume 1","","","","10.1007/978-3-031-18461-1_35","Felippe Schmoeller Roza","2023","http://link.springer.com/chapter/10.1007/978-3-031-18461-1_35","Chapter"
"Double Deep Reinforcement Learning Techniques for Low Dimensional Sensing Mapless Navigation of Terrestrial Mobile Robots","Intelligent Systems Design and Applications","","","","10.1007/978-3-031-35507-3_16","Linda Dotto de MoraesVictor Augusto KichAlisson Henrique KollingJair Augusto BottegaRaul SteinmetzEmerson Cassiano da SilvaRicardo GrandoAnselmo Rafael CucklaDaniel Fernando Tello Gamarra","2023","http://link.springer.com/chapter/10.1007/978-3-031-35507-3_16","Chapter"
"Transfer Learning in Deep Reinforcement Learning","Proceedings of Seventh International Congress on Information and Communication Technology","","","","10.1007/978-981-19-1607-6_13","Tariqul IslamDm. Mehedi Hasan AbidTanvir RahmanZahura ZamanKausar MiaRamim Hossain","2023","http://link.springer.com/chapter/10.1007/978-981-19-1607-6_13","Chapter"
"On the Use of Reinforcement Learning for Real-Time System Design and Refactoring","Intelligent Systems Design and Applications","","","","10.1007/978-3-031-35501-1_50","Bakhta HaouariRania MzidOlfa Mosbahi","2023","http://link.springer.com/chapter/10.1007/978-3-031-35501-1_50","Chapter"
"Deep Reinforcement Learning Based on Curriculum Learning for Drone Swarm Area Defense","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_101","Miaoping SunZequan YangXunhua DaiXiaohong NianHaibo WangHongyun Xiong","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_101","Chapter"
"An Integrated Terrestrial-Satellite Cellular 5G Network Routing Protocol Using Reinforcement Learning Techniques","Inventive Communication and Computational Technologies","","","","10.1007/978-981-19-4960-9_3","J. DeepikaJ. Akilandeswari","2023","http://link.springer.com/chapter/10.1007/978-981-19-4960-9_3","Chapter"
"Reinforcement Learning Model Free with GLIE Monte-Carlo on Policy Update for Network Topology Discovery","International Joint Conference 15th International Conference on Computational Intelligence in Security for Information Systems (CISIS 2022) 13th International Conference on EUropean Transnational Education (ICEUTE 2022)","","","","10.1007/978-3-031-18409-3_17","Roberto Casado-VaraMarcos SevertÁngel Martín del ReyHéctor QuintiánJose L. Calvo-Rolle","2023","http://link.springer.com/chapter/10.1007/978-3-031-18409-3_17","Chapter"
"The Simulation of Adaptive Coverage Path Planning Policy for an Underwater Desilting Robot Using Deep Reinforcement Learning","Robot Intelligence Technology and Applications 7","","","","10.1007/978-3-031-26889-2_7","Y. ZhaoPeichen SunChang Gyoon Lim","2023","http://link.springer.com/chapter/10.1007/978-3-031-26889-2_7","Chapter"
"A HPEDF-Based Reinforcement Learning Radar Scheduling Method","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_105","Yibo YeXiaoxiang HuHanyu Qian","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_105","Chapter"
"Automatic Chest Radiology Report Generation Using Reinforcement Learning","Proceedings of 7th ASRES International Conference on Intelligent Technologies","","","","10.1007/978-981-99-1912-3_22","Mohit KouravSaurabh AgarwalK. V. AryaIvan PetrlikCiro Rodriguez","2023","http://link.springer.com/chapter/10.1007/978-981-99-1912-3_22","Chapter"
"Progressive Multiple Sequence Alignment for COVID-19 Mutation Identification via Deep Reinforcement Learning","Practical Applications of Computational Biology and Bioinformatics, 17th International Conference (PACBB 2023)","","","","10.1007/978-3-031-38079-2_8","Zanuba Hilla Qudrotu ChofsohImam MukhlashMohammad IqbalBandung Arry Sanjoyo","2023","http://link.springer.com/chapter/10.1007/978-3-031-38079-2_8","Chapter"
"Intelligent Wheelchairs Rolling in Pairs Using Reinforcement Learning","ROBOT2022: Fifth Iberian Robotics Conference","","","","10.1007/978-3-031-21062-4_23","Nelson RodriguesArmando SousaLuís Paulo ReisAntónio Coelho","2023","http://link.springer.com/chapter/10.1007/978-3-031-21062-4_23","Chapter"
"Path Planning for Maritime Drones in a Free Space Environment Based on Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_29","Jianxun JiangShunmin LiRuihan LuoWanda Zhang","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_29","Chapter"
"Representation of Observations in Reinforcement Learning for Playing Arcade Fighting Game","Digital Interaction and Machine Intelligence","","","","10.1007/978-3-031-37649-8_5","Huaiyu DuRafał Jóźwiak","2023","http://link.springer.com/chapter/10.1007/978-3-031-37649-8_5","Chapter"
"Combining Learner Model and Reinforcement Learning for Adaptive Sequencing of Learning Activities","Methodologies and Intelligent Systems for Technology Enhanced Learning, 12th International Conference","","","","10.1007/978-3-031-20617-7_13","Amel Yessad","2023","http://link.springer.com/chapter/10.1007/978-3-031-20617-7_13","Chapter"
"Formation Controller and Reinforcement Learning Algorithm in Multiple Surface Vessels","Next Generation of Internet of Things","","","","10.1007/978-981-19-1412-6_46","Dao Phuong NamDang Van TrongPham Dinh DuongNguyen Hong Quang","2023","http://link.springer.com/chapter/10.1007/978-981-19-1412-6_46","Chapter"
"Improving Distributed Caching Using Reinforcement Learning","Intelligent Computing","","","","10.1007/978-3-031-37963-5_41","Ashwin AlaparthiK. ShriprajwalJ. S. SoorajM. S. SurajT. S. B. Sudarshan","2023","http://link.springer.com/chapter/10.1007/978-3-031-37963-5_41","Chapter"
"Attitude Control of Spherical Robot Based on Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_124","Xiaolu LiHaojie LuXiaoying LiangLiubin Wang","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_124","Chapter"
"MA-CC: Cross-Layer Congestion Control via Multi-agent Reinforcement Learning","Intelligent Computing","","","","10.1007/978-3-031-37963-5_45","Jianing BaiTianhao ZhangChen WangGuangming Xie","2023","http://link.springer.com/chapter/10.1007/978-3-031-37963-5_45","Chapter"
"A Reinforcement Learning Based Adaptive Traffic Signal Control for Vehicular Networks","Pervasive Computing and Social Networking","","","","10.1007/978-981-19-2840-6_42","S. P. KrishnendhuMainampati Vigneshwari ReddyThulunga BasumataryPrabu Mohandas","2023","http://link.springer.com/chapter/10.1007/978-981-19-2840-6_42","Chapter"
"Reinforcement Learning-Based Cooperative Adversarial Algorithm for UAV Cluster","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_102","Yan LiYanlong GaoXunhua DaiXiaohong NianHaibo WangHongYun Xiong","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_102","Chapter"
"Intelligent Decision-Making Method for On-Orbit Service with Multiple Geosynchronous Earth Orbit Targets Based on Reinforcement Learning","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_70","Hongfeng HeXiaofang ChenZeyang Yin","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_70","Chapter"
"Formation Control of Multi-agent Based on Deep Reinforcement Learning","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_104","Chao PanXiaohong NianXunhua DaiHaibo WangHongyun Xiong","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_104","Chapter"
"Research on Autonomous Targeting Algorithm of UAV Ground Attack Based on Bombing Circle and Fuzzy Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_706","Xianyong JingZongcheng MaJi ZhangZhongxiang Tao","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_706","Chapter"
"$$H_\infty $$
            
              
                H
                ∞
              
            
           Control Using Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-3-031-28394-9_2","Jinna LiFrank L. LewisJialu Fan","2023","http://link.springer.com/chapter/10.1007/978-3-031-28394-9_2","Chapter"
"Off-Policy Game Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-3-031-28394-9_7","Jinna LiFrank L. LewisJialu Fan","2023","http://link.springer.com/chapter/10.1007/978-3-031-28394-9_7","Chapter"
"Task Scheduler for Heterogeneous Data Centres Based on Deep Reinforcement Learning","Parallel Processing and Applied Mathematics","","","","10.1007/978-3-031-30442-2_18","Jaime FomperosaMario IbañezEsteban StaffordJose Luis Bosque","2023","http://link.springer.com/chapter/10.1007/978-3-031-30442-2_18","Chapter"
"Reducing Peak Electricity Demands of a Cluster of Buildings with Multi-Agent Reinforcement Learning","Machine Learning and Big Data Analytics","","","","10.1007/978-3-031-15175-0_25","Manoj Kumar BalwantSai Rohan BasaRajiv Misra","2023","http://link.springer.com/chapter/10.1007/978-3-031-15175-0_25","Chapter"
"Feature recognition of student using heuristic political effective evaluation reinforcement learning algorithm","Progress in Artificial Intelligence","","12","2","10.1007/s13748-021-00255-1","Rui WuZeye HuangZongming ZhouR. GayathriR. Premalatha","2023","http://link.springer.com/article/10.1007/s13748-021-00255-1","Article"
"Deep reinforcement learning-based drift parking control of automated vehicles","Science China Technological Sciences","","66","4","10.1007/s11431-022-2273-5","Bo LengYiZe YuMing LiuLei CaoXing YangLu Xiong","2023","http://link.springer.com/article/10.1007/s11431-022-2273-5","Article"
"Assessment of Various Deep Reinforcement Learning Techniques in Complex Virtual Search-and-Retrieve Environments Compared to Human Performance","Applied Cognitive Science and Technology","","","","10.1007/978-981-99-3966-4_9","Shashank UttraniAkash K. RaoBhavik KanekarIshita VohraVarun Dutt","2023","http://link.springer.com/chapter/10.1007/978-981-99-3966-4_9","Chapter"
"Inherently Interpretable Deep Reinforcement Learning Through Online Mimicking","Explainable and Transparent AI and Multi-Agent Systems","","","","10.1007/978-3-031-40878-6_10","Andreas KontogiannisGeorge A. Vouros","2023","http://link.springer.com/chapter/10.1007/978-3-031-40878-6_10","Chapter"
"Reinforcement Learning in Few-Shot Scenarios: A Survey","Journal of Grid Computing","","21","2","10.1007/s10723-023-09663-0","Zhechao WangQiming FuJianping ChenYunzhe WangYou LuHongjie Wu","2023","http://link.springer.com/article/10.1007/s10723-023-09663-0","Article"
"Robust Optimal Formation Control of Heterogeneous Air-Ground Vehicles Under Communication Faults via Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_404","Wanbing ZhaoHao LiuQing GaoJinhu Lü","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_404","Chapter"
"A Bayesian reinforcement learning approach in markov games for computing near-optimal policies","Annals of Mathematics and Artificial Intelligence","","91","5","10.1007/s10472-023-09860-3","Julio B. Clempner","2023","http://link.springer.com/article/10.1007/s10472-023-09860-3","Article"
"A Survey on Recent Advances and Challenges in Reinforcement Learning Methods for Task-oriented Dialogue Policy Learning","Machine Intelligence Research","","20","3","10.1007/s11633-022-1347-y","Wai-Chung KwanHong-Ru WangHui-Min WangKam-Fai Wong","2023","http://link.springer.com/article/10.1007/s11633-022-1347-y","Article"
"User grouping and power allocation in NOMA systems: a novel semi-supervised reinforcement learning-based solution","Pattern Analysis and Applications","","26","1","10.1007/s10044-022-01091-2","Rebekka Olsson OmslandseterLei JiaoYuanwei LiuB. John Oommen","2023","http://link.springer.com/article/10.1007/s10044-022-01091-2","Article"
"DRLBTS: deep reinforcement learning-aware blockchain-based healthcare system","Scientific Reports","","13","1","10.1038/s41598-023-29170-2","Abdullah LakhanMazin Abed MohammedJan NedomaRadek MartinekPrayag TiwariNeeraj Kumar","2023","http://link.springer.com/article/10.1038/s41598-023-29170-2","Article"
"Coupling Effect of Exploration Rate and Learning Rate  for Optimized Scaled Reinforcement Learning","SN Computer Science","","4","5","10.1007/s42979-023-02114-3","Smriti GuptaSabita PalKundan KumarKuntal Ghosh","2023","http://link.springer.com/article/10.1007/s42979-023-02114-3","Article"
"Dynamic Attention Model – A Deep Reinforcement Learning Approach for Container Relocation Problem","Advances and Trends in Artificial Intelligence. Theory and Applications","","","","10.1007/978-3-031-36822-6_24","Fengwei LiuTe YeZizhen Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-36822-6_24","Chapter"
"Deep reinforcement learning for automated search of model parameters: photo-fenton wastewater disinfection case study","Neural Computing and Applications","","35","2","10.1007/s00521-022-07803-3","Sergio Hernández-GarcíaAlfredo Cuesta-InfanteJosé Ángel Moreno-SanSegundoAntonio S. Montemayor","2023","http://link.springer.com/article/10.1007/s00521-022-07803-3","Article"
"Fuel-Saving Control Strategy for Fuel Vehicles with Deep Reinforcement Learning and Computer Vision","International Journal of Automotive Technology","","24","3","10.1007/s12239-023-0051-4","Ling HanGuopeng LiuHui ZhangRuoyu FangChangsheng Zhu","2023","http://link.springer.com/article/10.1007/s12239-023-0051-4","Article"
"Strategic Workforce Planning with Deep Reinforcement Learning","Machine Learning, Optimization, and Data Science","","","","10.1007/978-3-031-25891-6_9","Yannick SmitFloris den HengstSandjai BhulaiEhsan Mehdad","2023","http://link.springer.com/chapter/10.1007/978-3-031-25891-6_9","Chapter"
"Reinforcement Learning for Portfolio Selection in the Vietnamese Market","Intelligence of Things: Technologies and Applications","","","","10.1007/978-3-031-46573-4_10","Bao Bui QuocQuang Truong DangAnh Son Ta","2023","http://link.springer.com/chapter/10.1007/978-3-031-46573-4_10","Chapter"
"VPnet: A Vulnerability Prioritization Approach Using Pointer Network and Deep Reinforcement Learning","Digital Forensics and Cyber Crime","","","","10.1007/978-3-031-36574-4_18","Zhoushi ShengBo YuChen LiangYongyi Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-36574-4_18","Chapter"
"Resource allocation for UAV-assisted 5G mMTC slicing networks using deep reinforcement learning","Telecommunication Systems","","82","1","10.1007/s11235-022-00974-3","Rohit Kumar GuptaSaubhik KumarRajiv Misra","2023","http://link.springer.com/article/10.1007/s11235-022-00974-3","Article"
"Deep reinforcement learning–based multi–channel spectrum sharing technology for next generation multi–operator cellular networks","Wireless Networks","","29","2","10.1007/s11276-022-03179-3","Minsu ShinTahira MahboobDanish Mehmood MughalMin Young Chung","2023","http://link.springer.com/article/10.1007/s11276-022-03179-3","Article"
"Interpreting a deep reinforcement learning model with conceptual embedding and performance analysis","Applied Intelligence","","53","6","10.1007/s10489-022-03788-7","Yinglong DaiHaibin OuyangHong ZhengHan LongXiaojun Duan","2023","http://link.springer.com/article/10.1007/s10489-022-03788-7","Article"
"A task allocation algorithm based on reinforcement learning in spatio-temporal crowdsourcing","Applied Intelligence","","53","11","10.1007/s10489-022-04151-6","Bingxu ZhaoHongbin DongYingjie WangTingwei Pan","2023","http://link.springer.com/article/10.1007/s10489-022-04151-6","Article"
"Reason more like human: Incorporating meta information into hierarchical reinforcement learning for knowledge graph reasoning","Applied Intelligence","","53","11","10.1007/s10489-022-04147-2","Yi XiaJunyong LuoMingjing LanGang ZhouZhibo LiShuo Liu","2023","http://link.springer.com/article/10.1007/s10489-022-04147-2","Article"
"Cooperative Multi-agent Reinforcement Learning for Autonomous Cars Passing on Narrow Road","Smart Applications with Advanced Machine Learning and Human-Centred Problem Design","","","","10.1007/978-3-031-09753-9_39","Mustafa ŞehriyaroğluYakup Genç","2023","http://link.springer.com/chapter/10.1007/978-3-031-09753-9_39","Chapter"
"Reinforcement Learning Based Preamble Resource Allocation Scheme for Access Control in Machine-to-Machine Communication","Communications and Networking","","","","10.1007/978-3-031-34790-0_4","Hongyu LiuBei LiuHui GaoXibin XuXin Su","2023","http://link.springer.com/chapter/10.1007/978-3-031-34790-0_4","Chapter"
"Reinforcement Learning Based Weighting Factors’ Real-Time Updating Scheme for the FCS Model Predictive Control to Improve the Large-Signal Stability of Inverters","Stability Enhancement Methods of Inverters Based on Lyapunov Function, Predictive Control, and Reinforcement Learning","","","","10.1007/978-981-19-7191-4_8","Xin ZhangJinsong HeHao MaZhixun MaXiaohai Ge","2023","http://link.springer.com/chapter/10.1007/978-981-19-7191-4_8","Chapter"
"Comparison of Deep Reinforcement Learning Path-Following System Based on Road Geometry and an Adaptive Cruise Control for Autonomous Vehicles","Hybrid Artificial Intelligent Systems","","","","10.1007/978-3-031-40725-3_17","F. BarrenoM. SantosM. Romana","2023","http://link.springer.com/chapter/10.1007/978-3-031-40725-3_17","Chapter"
"Intelligent Decision Framework of Shield Attitude Correction Based on Deep Reinforcement Learning","Proceedings of The 17th East Asian-Pacific Conference on Structural Engineering and Construction, 2022","","","","10.1007/978-981-19-7331-4_102","J. XuJ. F. BuL. G. ZhangJ. ZhangK. F. LiS. M. Liu","2023","http://link.springer.com/chapter/10.1007/978-981-19-7331-4_102","Chapter"
"Intelligent Index Tuning Using Reinforcement Learning","New Trends in Database and Information Systems","","","","10.1007/978-3-031-42941-5_45","Michał MatczakTomasz Czochański","2023","http://link.springer.com/chapter/10.1007/978-3-031-42941-5_45","Chapter"
"Solving Complex Sequential Decision-Making Problems by Deep Reinforcement Learning with Heuristic Rules","Computational Science – ICCS 2023","","","","10.1007/978-3-031-36021-3_30","Thanh Thi NguyenCuong M. NguyenThien Huynh-TheQuoc-Viet PhamQuoc Viet Hung NguyenImran RazzakVijay Janapa Reddi","2023","http://link.springer.com/chapter/10.1007/978-3-031-36021-3_30","Chapter"
"Dual Congestion-Aware Route Planning for Tourists by Multi-agent Reinforcement Learning","Database and Expert Systems Applications","","","","10.1007/978-3-031-39821-6_27","Kong YuntaoPeng ChenNguyen Minh LeMa Qiang","2023","http://link.springer.com/chapter/10.1007/978-3-031-39821-6_27","Chapter"
"ORLEP: an efficient offline reinforcement learning evaluation platform","Multimedia Tools and Applications","","","","10.1007/s11042-023-16906-5","Keming MaoChen ChenJinkai ZhangYiyang Li","2023","http://link.springer.com/article/10.1007/s11042-023-16906-5","Article"
"Experimental Evaluation of Reinforcement Learning Algorithms","Proceedings of International Conference on Computational Intelligence and Data Engineering","","","","10.1007/978-981-99-0609-3_33","N. Sandeep VarmaVaishnavi SinhaK. Pradyumna Rahul","2023","http://link.springer.com/chapter/10.1007/978-981-99-0609-3_33","Chapter"
"Federated Reinforcement Learning Technology and Application in Edge Intelligence Scene","Advances in Internet, Data & Web Technologies","","","","10.1007/978-3-031-26281-4_29","Xuanzhu ShengZhiqiang GaoXiaolong CuiChao Yu","2023","http://link.springer.com/chapter/10.1007/978-3-031-26281-4_29","Chapter"
"Research on Edge Computing Offloading Based on Reinforcement Learning in Multi-user Scenarios","Smart Grid and Internet of Things","","","","10.1007/978-3-031-31275-5_11","Zi-Hang YuJian-Jun ZengSai LiuZhen-Jiang Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-31275-5_11","Chapter"
"Deep Reinforcement Learning for Group-Aware Robot Navigation in Crowds","Knowledge Science, Engineering and Management","","","","10.1007/978-3-031-40292-0_3","Xianwei ZhouXin YeKun ZhangSongsen Yu","2023","http://link.springer.com/chapter/10.1007/978-3-031-40292-0_3","Chapter"
"Policy-Based Reinforcement Learning for Assortative Matching in Human Behavior Modeling","Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management","","","","10.1007/978-3-031-35748-0_28","Ou DengQun Jin","2023","http://link.springer.com/chapter/10.1007/978-3-031-35748-0_28","Chapter"
"Resource Allocation in 5G and Beyond Edge-Slice Networking Using Deep Reinforcement Learning","Machine Learning and Big Data Analytics","","","","10.1007/978-3-031-15175-0_9","Rohit Kumar GuptaPraduman PannuRajiv Misra","2023","http://link.springer.com/chapter/10.1007/978-3-031-15175-0_9","Chapter"
"Stock Market Intraday Trading Using Reinforcement Learning","Multi-disciplinary Trends in Artificial Intelligence","","","","10.1007/978-3-031-36402-0_35","Rugved PanditNeeraj NerkarParmesh WalunjRishi TankSujata Kolhe","2023","http://link.springer.com/chapter/10.1007/978-3-031-36402-0_35","Chapter"
"T-Cell Receptor Optimization with Reinforcement Learning and Mutation Polices for Precision Immunotherapy","Research in Computational Molecular Biology","","","","10.1007/978-3-031-29119-7_11","Ziqi ChenMartin Renqiang MinHongyu GuoChao ChengTrevor ClancyXia Ning","2023","http://link.springer.com/chapter/10.1007/978-3-031-29119-7_11","Chapter"
"Reinforcement Learning-Based Pose Control of Spacecraft Under Motion Constraints","Intelligent Autonomous Control of Spacecraft with Multiple Constraints","","","","10.1007/978-981-99-0681-9_11","Qinglei HuXiaodong ShaoLei Guo","2023","http://link.springer.com/chapter/10.1007/978-981-99-0681-9_11","Chapter"
"Deep reinforcement learning-based proportional–integral control for dual-active-bridge converter","Neural Computing and Applications","","35","24","10.1007/s00521-023-08667-x","Weiyu YouGenke YangJian ChuChangjiang Ju","2023","http://link.springer.com/article/10.1007/s00521-023-08667-x","Article"
"Switching-aware multi-agent deep reinforcement learning for target interception","Applied Intelligence","","53","7","10.1007/s10489-022-03821-9","Dongyu FanHaikuo ShenLijing Dong","2023","http://link.springer.com/article/10.1007/s10489-022-03821-9","Article"
"Multi-type data fusion framework based on deep reinforcement learning for algorithmic trading","Applied Intelligence","","53","2","10.1007/s10489-022-03321-w","Peipei LiuYunfeng ZhangFangxun BaoXunxiang YaoCaiming Zhang","2023","http://link.springer.com/article/10.1007/s10489-022-03321-w","Article"
"Admittance Control for Robot Polishing Force Tracking Based on Reinforcement Learning","Intelligent Robotics and Applications","","","","10.1007/978-981-99-6480-2_28","Zhouyi ZhengYu WangChen ChenZhitao GaoFangyu PengRong Yan","2023","http://link.springer.com/chapter/10.1007/978-981-99-6480-2_28","Chapter"
"Deep Reinforcement Learning Algorithm and Simulation Verification Analysis for Automatic Control of Unmanned Vehicles","Man-Machine-Environment System Engineering","","","","10.1007/978-981-19-4786-5_39","Yonghong ChenYuxiang ZhangJiaao ChenJunyu ZhaoKe LiLijing Wang","2023","http://link.springer.com/chapter/10.1007/978-981-19-4786-5_39","Chapter"
"Out-of-the-box parameter control for evolutionary and swarm-based algorithms with distributed reinforcement learning","Swarm Intelligence","","17","3","10.1007/s11721-022-00222-z","Marcelo Gomes Pereira de LacerdaFernando Buarque de Lima NetoTeresa Bernarda LudermirHerbert Kuchen","2023","http://link.springer.com/article/10.1007/s11721-022-00222-z","Article"
"Optimization of river environmental management based on reinforcement learning algorithm: a case study of the Yellow River in China","Environmental Science and Pollution Research","","30","3","10.1007/s11356-022-22726-1","Minghong ChenYing LiXue ZhangRenkuan LiaoChangxi WangXiangshuai Bi","2023","http://link.springer.com/article/10.1007/s11356-022-22726-1","Article"
"Design of Elevator Group Control Scheduling System Based on Reinforcement Learning","7th International Conference on Computing, Control and Industrial Engineering (CCIE 2023)","","","","10.1007/978-981-99-2730-2_36","Yongxi YaoFusheng ZhangDeren GuXinyi ZhangXu Lee","2023","http://link.springer.com/chapter/10.1007/978-981-99-2730-2_36","Chapter"
"Mastering construction heuristics with self-play deep reinforcement learning","Neural Computing and Applications","","35","6","10.1007/s00521-022-07989-6","Qi WangYuqing HeChunlei Tang","2023","http://link.springer.com/article/10.1007/s00521-022-07989-6","Article"
"MAFSIDS: a reinforcement learning-based intrusion detection model for multi-agent feature selection networks","Journal of Big Data","","10","1","10.1186/s40537-023-00814-4","Kezhou RenYifan ZengYuanfu ZhongBiao ShengYingchao Zhang","2023","http://link.springer.com/article/10.1186/s40537-023-00814-4","Article"
"Deep Reinforcement Learning and L1 Adaptive Control Algorithm-Based Attitude Control of Fixed-Wing UAVs","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_212","Xiaolu LiJia’nan WuChenyang QiPeiyan Cong","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_212","Chapter"
"An analysis of the robustness of UAV agriculture field coverage using multi-agent reinforcement learning","International Journal of Information Technology","","15","4","10.1007/s41870-023-01264-0","Nirmal MarwahVivek Kumar SinghGautam Siddharth KashyapSamar Wazir","2023","http://link.springer.com/article/10.1007/s41870-023-01264-0","Article"
"Portfolio dynamic trading strategies using deep reinforcement learning","Soft Computing","","","","10.1007/s00500-023-08973-5","Min-Yuh DayChing-Ying YangYensen Ni","2023","http://link.springer.com/article/10.1007/s00500-023-08973-5","Article"
"Design of Deep Reinforcement Learning Controller Through Data-assisted Model for Robotic Fish Speed Tracking","Journal of Bionic Engineering","","20","3","10.1007/s42235-022-00309-7","Palmani DuraisamyManigandan Nagarajan SanthanakrishnanAmirtharajan Rengarajan","2023","http://link.springer.com/article/10.1007/s42235-022-00309-7","Article"
"Evolutionary reinforcement learning algorithm for large-scale multi-agent cooperation and confrontation applications","The Journal of Supercomputing","","","","10.1007/s11227-023-05551-2","Haiying LiuZhiHao LiKuihua HuangRui WangGuangquan ChengTiexiang Li","2023","http://link.springer.com/article/10.1007/s11227-023-05551-2","Article"
"Meta-reinforcement learning based few-shot speech reconstruction for non-intrusive speech quality assessment","Applied Intelligence","","53","11","10.1007/s10489-022-04165-0","Weili ZhouJinxiong LaiYuetao LiaoRuijie Ji","2023","http://link.springer.com/article/10.1007/s10489-022-04165-0","Article"
"Dynamic multi-strategy integrated differential evolution algorithm based on reinforcement learning for optimization problems","Complex & Intelligent Systems","","","","10.1007/s40747-023-01243-9","Qingyong YangShu-Chuan ChuJeng-Shyang PanJyh-Horng ChouJunzo Watada","2023","http://link.springer.com/article/10.1007/s40747-023-01243-9","Article"
"On self-adaptive 5G network slice QoS management system: a deep reinforcement learning approach","Wireless Networks","","29","3","10.1007/s11276-022-03181-9","Sheng-Tzong ChengChang Yu HeYa-Jin LyuDer-Jiunn Deng","2023","http://link.springer.com/article/10.1007/s11276-022-03181-9","Article"
"Towards Understanding of Deep Reinforcement Learning Agents Used in Cloud Resource Management","Computational Science – ICCS 2023","","","","10.1007/978-3-031-36021-3_55","Andrzej MałotaPaweł KoperekWłodzimierz Funika","2023","http://link.springer.com/chapter/10.1007/978-3-031-36021-3_55","Chapter"
"Reinforcement Learning Based Vertical Scaling for Hybrid Deployment in Cloud Computing","Bio-Inspired Computing: Theories and Applications","","","","10.1007/978-981-99-1549-1_32","Jianqi CaoGuiying LiPeng Yang","2023","http://link.springer.com/chapter/10.1007/978-981-99-1549-1_32","Chapter"
"Quality of service system that is self-updating by intrusion detection systems using reinforcement learning","Applied Nanoscience","","13","4","10.1007/s13204-021-02172-0","Atheel Sabih Shaker ALAWSISefer Kurnaz","2023","http://link.springer.com/article/10.1007/s13204-021-02172-0","Article"
"Deep Reinforcement Learning Based Smart Water Heater Control for Reducing Electricity Consumption and Carbon Emission","Proceedings of the 5th International Conference on Building Energy and Environment","","","","10.1007/978-981-19-9822-5_105","Kadir AmasyaliJeffrey MunkKuldeep KurteHelia Zandi","2023","http://link.springer.com/chapter/10.1007/978-981-19-9822-5_105","Chapter"
"Modeling Human Actions in the Cart-Pole Game Using Cognitive and Deep Reinforcement Learning Approach","Social, Cultural, and Behavioral Modeling","","","","10.1007/978-3-031-43129-6_19","Aadhar GuptaMahavir DabasShashank UttraniSakshi SharmaVarun Dutt","2023","http://link.springer.com/chapter/10.1007/978-3-031-43129-6_19","Chapter"
"A Reinforcement Learning Method to Trajectory Design for Manned Lunar Mission via Reshaping Rewards","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_514","Luyi YangHaiyang LiXingyong LiZeyue LiLin Lu","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_514","Chapter"
"Inverse reinforcement learning for autonomous navigation via differentiable semantic mapping and planning","Autonomous Robots","","47","6","10.1007/s10514-023-10118-4","Tianyu WangVikas DhimanNikolay Atanasov","2023","http://link.springer.com/article/10.1007/s10514-023-10118-4","Article"
