Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reinforcement Learning Based Neural Controllers for Dynamic Processes without Exploration","Artificial Neural Networks – ICANN 2010","","","","10.1007/978-3-642-15822-3_29","Frank-Florian SteegeAndré HartmannErik SchaffernichtHorst-Michael Gross","2010","http://link.springer.com/chapter/10.1007/978-3-642-15822-3_29","Chapter"
"Ensemble Pruning Using Reinforcement Learning","Advances in Artificial Intelligence","","","","10.1007/11752912_31","Ioannis PartalasGrigorios TsoumakasIoannis KatakisIoannis Vlahavas","2006","http://link.springer.com/chapter/10.1007/11752912_31","Chapter"
"Reinforcement Learning-Based Control for Unmanned Aerial Vehicles","Journal of Communications and Information Networks","","3","3","10.1007/s41650-018-0029-y","Geyi ShengMinghui MinLiang XiaoSicong Liu","2018","http://link.springer.com/article/10.1007/s41650-018-0029-y","Article"
"Humanoid Robot Gait on Sloping Floors Using Reinforcement Learning","Robotics","","","","10.1007/978-3-319-47247-8_14","Isaac J. SilvaDanilo H. PericoThiago P. D. HomemClaudio O. Vilão Jr.Flavio TonidandelReinaldo A. C. Bianchi","2016","http://link.springer.com/chapter/10.1007/978-3-319-47247-8_14","Chapter"
"Geometric Reinforcement Learning for Path Planning of UAVs","Journal of Intelligent & Robotic Systems","","77","2","10.1007/s10846-013-9901-z","Baochang ZhangZhili MaoWanquan LiuJianzhuang Liu","2015","http://link.springer.com/article/10.1007/s10846-013-9901-z","Article"
"A Parallel Hybrid Implementation Using Genetic Algorithms, GRASP and Reinforcement Learning for the Salesman Traveling Problem","Computational Intelligence in Expensive Optimization Problems","","","","10.1007/978-3-642-10701-6_14","João Paulo Queiroz dos SantosFrancisco Chagas de Lima JúniorRafael Marrocos MagalhãesJorge Dantas de MeloAdrião Duarte Doria Neto","2010","http://link.springer.com/chapter/10.1007/978-3-642-10701-6_14","Chapter"
"Counter-Factual Reinforcement Learning: How to Model Decision-Makers That Anticipate the Future","Decision Making and Imperfection","","","","10.1007/978-3-642-36406-8_4","Ritchie LeeDavid H. WolpertJames BonoScott BackhausRussell BentBrendan Tracey","2013","http://link.springer.com/chapter/10.1007/978-3-642-36406-8_4","Chapter"
"Forward and Bidirectional Planning Based on Reinforcement Learning and Neural Networks in a Simulated Robot","Anticipatory Behavior in Adaptive Learning Systems","","","","10.1007/978-3-540-45002-3_11","Gianluca Baldassarre","2003","http://link.springer.com/chapter/10.1007/978-3-540-45002-3_11","Chapter"
"A hierarchical reinforcement learning approach for optimal path tracking of wheeled mobile robots","Neural Computing and Applications","","23","7 - 8","10.1007/s00521-012-1243-4","Lei ZuoXin XuChunming LiuZhenhua Huang","2013","http://link.springer.com/article/10.1007/s00521-012-1243-4","Article"
"Attention control with reinforcement learning for face recognition under partial occlusion","Machine Vision and Applications","","22","2","10.1007/s00138-009-0235-6","Ehsan NorouziMajid Nili AhmadabadiBabak Nadjar Araabi","2011","http://link.springer.com/article/10.1007/s00138-009-0235-6","Article"
"Real-time control for fuel-optimal Moon landing based on an interactive deep reinforcement learning algorithm","Astrodynamics","","3","4","10.1007/s42064-018-0052-2","Lin ChengZhenbo WangFanghua Jiang","2019","http://link.springer.com/article/10.1007/s42064-018-0052-2","Article"
"Pairs trading strategy optimization using the reinforcement learning method: a cointegration approach","Soft Computing","","20","12","10.1007/s00500-016-2298-4","Saeid FallahpourHasan HakimianKhalil TaheriEhsan Ramezanifar","2016","http://link.springer.com/article/10.1007/s00500-016-2298-4","Article"
"Efficient QoS Provisioning for Adaptive Multimedia in Mobile Communication Networks by Reinforcement Learning","Mobile Networks and Applications","","11","1","10.1007/s11036-005-4464-2","Yu FeiVincent W. S. WongVictor C. M. Leung","2006","http://link.springer.com/article/10.1007/s11036-005-4464-2","Article"
"Application of Deep Reinforcement Learning to UAV Fleet Control","Intelligent Systems and Applications","","","","10.1007/978-3-030-01057-7_85","Jan TožičkaBenedek SzulyovszkyGuillaume de ChambrierVarun SarwalUmar WaniMantas Gribulis","2019","http://link.springer.com/chapter/10.1007/978-3-030-01057-7_85","Chapter"
"Adaptive Decision Making in Ant Colony System by Reinforcement Learning","Neural Information Processing. Theory and Algorithms","","","","10.1007/978-3-642-17537-4_74","Keiji KameiMasumi Ishikawa","2010","http://link.springer.com/chapter/10.1007/978-3-642-17537-4_74","Chapter"
"A Reinforcement Learning Algorithm Applied to Simplified Two-Player Texas Hold’em Poker","Machine Learning: ECML 2001","","","","10.1007/3-540-44795-4_8","Fredrik A. Dahl","2001","http://link.springer.com/chapter/10.1007/3-540-44795-4_8","Chapter"
"Partial Order Hierarchical Reinforcement Learning","AI 2008: Advances in Artificial Intelligence","","","","10.1007/978-3-540-89378-3_14","Bernhard Hengst","2008","http://link.springer.com/chapter/10.1007/978-3-540-89378-3_14","Chapter"
"Learning teaching strategies in an Adaptive and Intelligent Educational System through Reinforcement Learning","Applied Intelligence","","31","1","10.1007/s10489-008-0115-1","Ana IglesiasPaloma MartínezRicardo AlerFernando Fernández","2009","http://link.springer.com/article/10.1007/s10489-008-0115-1","Article"
"DM-CSAT: a LTE-U/Wi-Fi coexistence solution based on reinforcement learning","Telecommunication Systems","","71","4","10.1007/s11235-018-00535-7","Pedro M. de SantanaVicente A. de Sousa Jr.Fuad M. Abinader Jr.José M. de C. Neto","2019","http://link.springer.com/article/10.1007/s11235-018-00535-7","Article"
"A reinforcement learning approach for the scheduling of live migration from under utilised hosts","Memetic Computing","","9","4","10.1007/s12293-016-0218-x","Martin DugganJim DugganEnda HowleyEnda Barrett","2017","http://link.springer.com/article/10.1007/s12293-016-0218-x","Article"
"On personalizing Web content through reinforcement learning","Universal Access in the Information Society","","16","2","10.1007/s10209-016-0463-2","Stefano FerrettiSilvia MirriCatia PrandiPaola Salomoni","2017","http://link.springer.com/article/10.1007/s10209-016-0463-2","Article"
"Zombies Arena: fusion of reinforcement learning with augmented reality on NPC","Cluster Computing","","21","1","10.1007/s10586-017-0969-2","Saad RazzaqFahad MaqboolMaham KhalidIram TariqAqsa ZahoorMuhammad Ilyas","2018","http://link.springer.com/article/10.1007/s10586-017-0969-2","Article"
"MapReduce for Parallel Reinforcement Learning","Recent Advances in Reinforcement Learning","","","","10.1007/978-3-642-29946-9_30","Yuxi LiDale Schuurmans","2012","http://link.springer.com/chapter/10.1007/978-3-642-29946-9_30","Chapter"
"UCB1 Based Reinforcement Learning Model for Adaptive Energy Management in Buildings","Distributed Computing and Artificial Intelligence, Special Sessions, 15th International Conference","","","","10.1007/978-3-319-99608-0_1","Rui AndradeTiago PintoIsabel PraçaZita Vale","2019","http://link.springer.com/chapter/10.1007/978-3-319-99608-0_1","Chapter"
"Learning Sensory-Motor Coordination by Experimentation and Reinforcement Learning","Konnektionismus in Artificial Intelligence und Kognitionsforschung","","","","10.1007/978-3-642-76070-9_10","Christian Mannes","1990","http://link.springer.com/chapter/10.1007/978-3-642-76070-9_10","Chapter"
"A Reinforcement Learning Approach for Price Offer in Supplier Selection Process","Information and Communication Technologies","","","","10.1007/978-3-642-15766-0_48","Vali DerhamiMohammad Ali SaadatjooFatemeh Saadatjoo","2010","http://link.springer.com/chapter/10.1007/978-3-642-15766-0_48","Chapter"
"Direct-vision-based reinforcement learning in a real mobile robot","Artificial Life and Robotics","","7","3","10.1007/BF02481156","M. IidaM. SugisakaK. Shibata","2003","http://link.springer.com/article/10.1007/BF02481156","Article"
"Comparison of Supervised Learning and Reinforcement Learning in Intrusion Domain","Wireless Networks and Computational Intelligence","","","","10.1007/978-3-642-31686-9_63","Nandita SenguptaJaya Sil","2012","http://link.springer.com/chapter/10.1007/978-3-642-31686-9_63","Chapter"
"Reinforcement Learning (RL) to Optimal Reconfiguration of Radial Distribution System (RDS)","Methods and Applications of Artificial Intelligence","","","","10.1007/978-3-540-24674-9_46","John G. VlachogiannisNikos Hatziargyriou","2004","http://link.springer.com/chapter/10.1007/978-3-540-24674-9_46","Chapter"
"Introduction to Reinforcement Learning","Deep Reinforcement Learning","","","","10.1007/978-981-13-8285-7_1","Mohit Sewak","2019","http://link.springer.com/chapter/10.1007/978-981-13-8285-7_1","Chapter"
"Social Conformity and Its Convergence for Reinforcement Learning","Multiagent System Technologies","","","","10.1007/978-3-642-16178-0_15","Juan A. García-PardoJ. SolerC. Carrascosa","2010","http://link.springer.com/chapter/10.1007/978-3-642-16178-0_15","Chapter"
"Transferring optimal contact skills to flexible manipulators by reinforcement learning","International Journal of Intelligent Robotics and Applications","","3","3","10.1007/s41315-019-00101-7","Wenjun XuAnqi PanHongliang Ren","2019","http://link.springer.com/article/10.1007/s41315-019-00101-7","Article"
"iEnsemble2: Committee Machine Model-Based on Heuristically-Accelerated Multiagent Reinforcement Learning","Complex, Intelligent, and Software Intensive Systems","","","","10.1007/978-3-319-93659-8_32","Arnoldo Uber JuniorPaulo José de Freitas FilhoRicardo Azambuja SilveiraJuliano Mueloschat","2019","http://link.springer.com/chapter/10.1007/978-3-319-93659-8_32","Chapter"
"Parallel Search by Reinforcement Learning for Object Detection","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-03341-5_23","Ye HuangChaochen GuKaijie WuXinping Guan","2018","http://link.springer.com/chapter/10.1007/978-3-030-03341-5_23","Chapter"
"A Bayesian Posterior Updating Algorithm in Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-319-70139-4_42","Fangzhou XiongZhiyong LiuXu YangBiao SunCharles ChiuHong Qiao","2017","http://link.springer.com/chapter/10.1007/978-3-319-70139-4_42","Chapter"
"Robotic Knee Prosthesis Real-Time Control Using Reinforcement Learning with Human in the Loop","Cognitive Systems and Signal Processing","","","","10.1007/978-981-13-7983-3_41","Yue WenXiang GaoJennie SiAndrea BrandtMinhan LiHe (Helen) Huang","2019","http://link.springer.com/chapter/10.1007/978-981-13-7983-3_41","Chapter"
"Running Sports Decision Aid Tool Based on Reinforcement Learning Approach","Image Processing and Communications Challenges 9","","","","10.1007/978-3-319-68720-9_19","Rafał KozikJoanna MorzyńskaMichał Choraś","2018","http://link.springer.com/chapter/10.1007/978-3-319-68720-9_19","Chapter"
"Multi-agent Neural Reinforcement-Learning System with Communication","New Knowledge in Information Systems and Technologies","","","","10.1007/978-3-030-16184-2_1","David SimõesNuno LauLuís Paulo Reis","2019","http://link.springer.com/chapter/10.1007/978-3-030-16184-2_1","Chapter"
"Off-Policy Reinforcement Learning for Partially Unknown Nonzero-Sum Games","Neural Information Processing","","","","10.1007/978-3-319-70087-8_84","Qichao ZhangDongbin ZhaoSibo Zhang","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_84","Chapter"
"A Novel Approach for Dynamic Decision Making by Reinforcement Learning-Based Cooperation Methods (RLCM)","International Conference on Intelligent Computing and Applications","","","","10.1007/978-981-10-5520-1_37","Deepak A. VidhateParag Kulkarni","2018","http://link.springer.com/chapter/10.1007/978-981-10-5520-1_37","Chapter"
"An Open Robotics Environment Motivates Students to Learn the Key Concepts of Artificial Neural Networks and Reinforcement Learning","Robotics in Education","","","","10.1007/978-3-319-62875-2_29","Tapani ToivonenIlkka JormanainenMarkku Tukiainen","2018","http://link.springer.com/chapter/10.1007/978-3-319-62875-2_29","Chapter"
"Deep Reinforcement Learning: From Q-Learning to Deep Q-Learning","Neural Information Processing","","","","10.1007/978-3-319-70093-9_50","Fuxiao TanPengfei YanXinping Guan","2017","http://link.springer.com/chapter/10.1007/978-3-319-70093-9_50","Chapter"
"Adaptive Database Intrusion Detection Using Evolutionary Reinforcement Learning","International Joint Conference SOCO’17-CISIS’17-ICEUTE’17 León, Spain, September 6–8, 2017, Proceeding","","","","10.1007/978-3-319-67180-2_53","Seul-Gi ChoiSung-Bae Cho","2018","http://link.springer.com/chapter/10.1007/978-3-319-67180-2_53","Chapter"
"Path Planning for Active V-Slam Based on Reinforcement Learning","Cognitive Systems and Signal Processing","","","","10.1007/978-981-13-7986-4_42","Borui LiFuchun SunHuaping LiuBin Fang","2019","http://link.springer.com/chapter/10.1007/978-981-13-7986-4_42","Chapter"
"Reinforcement Learning Reward Functions for Unsupervised Learning","Advances in Neural Networks – ISNN 2007","","","","10.1007/978-3-540-72383-7_47","Colin FyfePei Ling Lai","2007","http://link.springer.com/chapter/10.1007/978-3-540-72383-7_47","Chapter"
"An Extremely Simple Reinforcement Learning Rule for Neural Networks","Advances in Neural Networks – ISNN 2007","","","","10.1007/978-3-540-72383-7_51","Xiaolong Ma","2007","http://link.springer.com/chapter/10.1007/978-3-540-72383-7_51","Chapter"
"Reinforcement Learning for Hand Grasp with Surface Multi-field Neuroprostheses","International Joint Conference SOCO’16-CISIS’16-ICEUTE’16","","","","10.1007/978-3-319-47364-2_30","Eukene Imatz-OjangurenEloy IrigoyenThierry Keller","2017","http://link.springer.com/chapter/10.1007/978-3-319-47364-2_30","Chapter"
"A Multi-criteria Intelligent Control for Traffic Lights Using Reinforcement Learning","Advanced Concepts, Methodologies and Technologies for Transportation and Logistics","","","","10.1007/978-3-319-57105-8_22","Junchen JinXiaoliang Ma","2018","http://link.springer.com/chapter/10.1007/978-3-319-57105-8_22","Chapter"
"Off-Policy Integral Reinforcement Learning Method for Multi-player Non-zero-Sum Games","Adaptive Dynamic Programming: Single and Multiple Controllers","","","","10.1007/978-981-13-1712-5_12","Ruizhuo SongQinglai WeiQing Li","2019","http://link.springer.com/chapter/10.1007/978-981-13-1712-5_12","Chapter"
"A Deep Reinforcement Learning Based Intelligent Decision Method for UCAV Air Combat","Modeling, Design and Simulation of Systems","","","","10.1007/978-981-10-6463-0_24","Pin LiuYaofei Ma","2017","http://link.springer.com/chapter/10.1007/978-981-10-6463-0_24","Chapter"
"Performance Comparison Between Genetic Fuzzy Tree and Reinforcement Learning in Gaming Environment","Cognitive Systems and Signal Processing","","","","10.1007/978-981-13-7986-4_23","Wenda WuMingxue LiaoPin LvXueyu DuanXinwei Zhao","2019","http://link.springer.com/chapter/10.1007/978-981-13-7986-4_23","Chapter"
"A Reinforcement Learning-Based Adaptive Learning System","The International Conference on Advanced Machine Learning Technologies and Applications (AMLTA2018)","","","","10.1007/978-3-319-74690-6_22","Doaa ShawkyAshraf Badawi","2018","http://link.springer.com/chapter/10.1007/978-3-319-74690-6_22","Chapter"
"Applying Online Expert Supervision in Deep Actor-Critic Reinforcement Learning","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-03335-4_41","Jin ZhangJiansheng ChenYiqing HuangWeitao WanTianpeng Li","2018","http://link.springer.com/chapter/10.1007/978-3-030-03335-4_41","Chapter"
"Consensus Based Distributed Reinforcement Learning for Nonconvex Economic Power Dispatch in Microgrids","Neural Information Processing","","","","10.1007/978-3-319-70087-8_85","Fangyuan LiJiahu QinYu KangWei Xing Zheng","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_85","Chapter"
"Distributed MPC Using Reinforcement Learning Based Negotiation: Application to Large Scale Systems","Distributed Model Predictive Control Made Easy","","","","10.1007/978-94-007-7006-5_32","B. MorcegoV. JavaleraV. PuigR. Vito","2014","http://link.springer.com/chapter/10.1007/978-94-007-7006-5_32","Chapter"
"Robot Simulation and Reinforcement Learning Training Platform Based on Distributed Architecture","Cognitive Systems and Signal Processing","","","","10.1007/978-981-13-7983-3_48","Yun-Liang JiangZeng-Qiang HuangJun-Jie CaoYong LiuXinqiang MaYi Huang","2019","http://link.springer.com/chapter/10.1007/978-981-13-7983-3_48","Chapter"
"Correction to: Applying Online Expert Supervision in Deep Actor-Critic Reinforcement Learning","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-03335-4_45","Jin ZhangJiansheng ChenYiqing HuangWeitao WanTianpeng Li","2018","http://link.springer.com/chapter/10.1007/978-3-030-03335-4_45","Chapter"
"Multi-step Reinforcement Learning Algorithm of Mobile Robot Path Planning Based on Virtual Potential Field","Data Science","","","","10.1007/978-981-10-6388-6_45","Jun LiuWei QiXu Lu","2017","http://link.springer.com/chapter/10.1007/978-981-10-6388-6_45","Chapter"
"Adaptive Robot Assisted Therapy Using Interactive Reinforcement Learning","Social Robotics","","","","10.1007/978-3-319-47437-3_2","Konstantinos TsiakasMaria DagioglouVangelis KarkaletsisFillia Makedon","2016","http://link.springer.com/chapter/10.1007/978-3-319-47437-3_2","Chapter"
"Integrating Multi-agent System, Geographic Information System, and Reinforcement Learning to Simulate and Optimize Traffic Signal Control","Recent Advances in Information and Communication Technology 2018","","","","10.1007/978-3-319-93692-5_15","Hoang Van DongBach Quoc KhanhNguyen Tran LichNguyen Thi Ngoc Anh","2019","http://link.springer.com/chapter/10.1007/978-3-319-93692-5_15","Chapter"
"Steuerung eines autonomen Fahrzeugs durch Deep Reinforcement Learning","BestMasters","","","","10.1007/978-3-658-28886-0","Andreas Folkers","2019","http://link.springer.com/book/10.1007/978-3-658-28886-0","Book"
"From Reinforcement Learning to Deep Reinforcement Learning: An Overview","Braverman Readings in Machine Learning. Key Ideas from Inception to Current State","","","","10.1007/978-3-319-99492-5_13","Forest AgostinelliGuillaume HocquetSameer SinghPierre Baldi","2018","http://link.springer.com/chapter/10.1007/978-3-319-99492-5_13","Chapter"
"Coordinated Rule Acquisition of Decision Making on Supply Chain by Exploitation-Oriented Reinforcement Learning","Artificial Neural Networks and Machine Learning – ICANN 2013","","","","10.1007/978-3-642-40728-4_67","Fumiaki SaitohAkihide Utani","2013","http://link.springer.com/chapter/10.1007/978-3-642-40728-4_67","Chapter"
"Genetic Network Programming with Reinforcement Learning and Its Performance Evaluation","Genetic and Evolutionary Computation – GECCO 2004","","","","10.1007/978-3-540-24855-2_81","Shingo MabuKotaro HirasawaJinglu Hu","2004","http://link.springer.com/chapter/10.1007/978-3-540-24855-2_81","Chapter"
"Can Chocolate be Money as a Medium of Exchange? Belief Learning vs. Reinforcement Learning","Evolutionary and Institutional Economics Review","","5","2","10.14441/eier.5.279","Toshiji Kawagoe","2009","http://link.springer.com/article/10.14441/eier.5.279","Article"
"Energy Trading Game for Microgrids Using Reinforcement Learning","Game Theory for Networks","","","","10.1007/978-3-319-67540-4_12","Xingyu XiaoCanhuang DaiYanda LiChanghua ZhouLiang Xiao","2017","http://link.springer.com/chapter/10.1007/978-3-319-67540-4_12","Chapter"
"A tutorial survey of reinforcement learning","Sadhana","","19","6","10.1007/BF02743935","S Sathiya KeerthiB Ravindran","1994","http://link.springer.com/article/10.1007/BF02743935","Article"
"Fuzzy Categorical Deep Reinforcement Learning of a Defensive Game for an Unmanned Surface Vessel","International Journal of Fuzzy Systems","","21","2","10.1007/s40815-018-0586-0","Yin ChengZhijian SunYuexin HuangWeidong Zhang","2019","http://link.springer.com/article/10.1007/s40815-018-0586-0","Article"
"A Novel Artificial Hydrocarbon Networks Based Value Function Approximation in Hierarchical Reinforcement Learning","Advances in Soft Computing","","","","10.1007/978-3-319-62428-0_18","Hiram Ponce","2017","http://link.springer.com/chapter/10.1007/978-3-319-62428-0_18","Chapter"
"Bayesian Reinforcement Learning","Reinforcement Learning","","","","10.1007/978-3-642-27645-3_11","Nikos VlassisMohammad GhavamzadehShie MannorPascal Poupart","2012","http://link.springer.com/chapter/10.1007/978-3-642-27645-3_11","Chapter"
"Traffic Light Control by Multiagent Reinforcement Learning Systems","Interactive Collaborative Information Systems","","","","10.1007/978-3-642-11688-9_18","Bram BakkerShimon WhitesonLeon KesterFrans C. A. Groen","2010","http://link.springer.com/chapter/10.1007/978-3-642-11688-9_18","Chapter"
"Transfer in Reinforcement Learning: A Framework and a Survey","Reinforcement Learning","","","","10.1007/978-3-642-27645-3_5","Alessandro Lazaric","2012","http://link.springer.com/chapter/10.1007/978-3-642-27645-3_5","Chapter"
"Graph Kernels and Gaussian Processes for Relational Reinforcement Learning","Inductive Logic Programming","","","","10.1007/978-3-540-39917-9_11","Thomas GärtnerKurt DriessensJan Ramon","2003","http://link.springer.com/chapter/10.1007/978-3-540-39917-9_11","Chapter"
"Improving Search Through A3C Reinforcement Learning Based Conversational Agent","Computational Science – ICCS 2018","","","","10.1007/978-3-319-93701-4_21","Milan AggarwalAarushi AroraShagun SodhaniBalaji Krishnamurthy","2018","http://link.springer.com/chapter/10.1007/978-3-319-93701-4_21","Chapter"
"Associative search network: A reinforcement learning associative memory","Biological Cybernetics","","40","3","10.1007/BF00453370","Andrew G. BartoRichard S. SuttonPeter S. Brouwer","1981","http://link.springer.com/article/10.1007/BF00453370","Article"
"Improving Reinforcement Learning by Using Case Based Heuristics","Case-Based Reasoning Research and Development","","","","10.1007/978-3-642-02998-1_7","Reinaldo A. C. BianchiRaquel RosRamon Lopez de Mantaras","2009","http://link.springer.com/chapter/10.1007/978-3-642-02998-1_7","Chapter"
"Reinforcement Learning and Attractor Neural Network Models of Associative Learning","Computational Intelligence","","","","10.1007/978-3-030-16469-0_17","Oussama H. HamidJochen Braun","2019","http://link.springer.com/chapter/10.1007/978-3-030-16469-0_17","Chapter"
"State-chain sequential feedback reinforcement learning for path planning of autonomous mobile robots","Journal of Zhejiang University SCIENCE C","","14","3","10.1631/jzus.C1200226","Xin MaYa XuGuo-qiang SunLi-xia DengYi-bin Li","2013","http://link.springer.com/article/10.1631/jzus.C1200226","Article"
"Structural Abstraction Experiments in Reinforcement Learning","AI 2005: Advances in Artificial Intelligence","","","","10.1007/11589990_19","Robert FitchBernhard HengstDorian ŠucGreg CalbertJason Scholz","2005","http://link.springer.com/chapter/10.1007/11589990_19","Chapter"
"New Trends in Robotic Reinforcement Learning: Single and Multi-robot Case","Towards Intelligent Engineering and Information Technology","","","","10.1007/978-3-642-03737-5_18","Duško Katić","2009","http://link.springer.com/chapter/10.1007/978-3-642-03737-5_18","Chapter"
"A multi-agent reinforcement learning approach to robot soccer","Artificial Intelligence Review","","38","3","10.1007/s10462-011-9244-8","Yong DuanBao Xia CuiXin He Xu","2012","http://link.springer.com/article/10.1007/s10462-011-9244-8","Article"
"Reinforcement learning on explicitly specified time scales","Neural Computing & Applications","","12","2","10.1007/s00521-003-0368-x","Ralf SchoknechtMartin Riedmiller","2003","http://link.springer.com/article/10.1007/s00521-003-0368-x","Article"
"Transferring Instances for Model-Based Reinforcement Learning","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-540-87481-2_32","Matthew E. TaylorNicholas K. JongPeter Stone","2008","http://link.springer.com/chapter/10.1007/978-3-540-87481-2_32","Chapter"
"Stable reinforcement learning with recurrent neural networks","Journal of Control Theory and Applications","","9","3","10.1007/s11768-011-0177-1","James Nate KnightCharles Anderson","2011","http://link.springer.com/article/10.1007/s11768-011-0177-1","Article"
"Gaussian Processes for Sample Efficient Reinforcement Learning with RMAX-Like Exploration","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-642-15880-3_44","Tobias JungPeter Stone","2010","http://link.springer.com/chapter/10.1007/978-3-642-15880-3_44","Chapter"
"Critical factors in the empirical performance of temporal difference and evolutionary methods for reinforcement learning","Autonomous Agents and Multi-Agent Systems","","21","1","10.1007/s10458-009-9100-2","Shimon WhitesonMatthew E. TaylorPeter Stone","2010","http://link.springer.com/article/10.1007/s10458-009-9100-2","Article"
"Reinforcement Learning-based Planning and Control","Creating Autonomous Vehicle Systems","","","","10.1007/978-3-031-01802-2_7","Shaoshan LiuLiyun LiJie TangShuang WuJean-Luc Gaudiot","2018","http://link.springer.com/chapter/10.1007/978-3-031-01802-2_7","Chapter"
"Reinforcement Learning Algorithms","An Introduction to Machine Learning","","","","10.1007/978-3-030-15729-6_17","Gopinath RebalaAjay RaviSanjay Churiwala","2019","http://link.springer.com/chapter/10.1007/978-3-030-15729-6_17","Chapter"
"Sparse Approximations to Value Functions in Reinforcement Learning","Artificial Neural Networks","","","","10.1007/978-3-319-09903-3_14","Hunor S. JakabLehel Csató","2015","http://link.springer.com/chapter/10.1007/978-3-319-09903-3_14","Chapter"
"Distributed Reinforcement Learning for Coordinate Multi-Robot Foraging","Journal of Intelligent & Robotic Systems","","60","3 - 4","10.1007/s10846-010-9429-4","Hongliang GuoYan Meng","2010","http://link.springer.com/article/10.1007/s10846-010-9429-4","Article"
"Characterizing reinforcement learning methods through parameterized learning problems","Machine Learning","","84","1 - 2","10.1007/s10994-011-5251-x","Shivaram KalyanakrishnanPeter Stone","2011","http://link.springer.com/article/10.1007/s10994-011-5251-x","Article"
"Supplementing Neural Reinforcement Learning with Symbolic Methods","Hybrid Neural Systems","","","","10.1007/10719871_23","Ron Sun","2000","http://link.springer.com/chapter/10.1007/10719871_23","Chapter"
"Graph kernels and Gaussian processes for relational reinforcement learning","Machine Learning","","64","1 - 3","10.1007/s10994-006-8258-y","Kurt DriessensJan RamonThomas Gärtner","2006","http://link.springer.com/article/10.1007/s10994-006-8258-y","Article"
"Transferring Evolved Reservoir Features in Reinforcement Learning Tasks","Recent Advances in Reinforcement Learning","","","","10.1007/978-3-642-29946-9_22","Kyriakos C. ChatzidimitriouIoannis PartalasPericles A. MitkasIoannis Vlahavas","2012","http://link.springer.com/chapter/10.1007/978-3-642-29946-9_22","Chapter"
"Autonomous HVAC Control, A Reinforcement Learning Approach","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-319-23461-8_1","Enda BarrettStephen Linder","2015","http://link.springer.com/chapter/10.1007/978-3-319-23461-8_1","Chapter"
"Multi-Task Reinforcement Learning: Shaping and Feature Selection","Recent Advances in Reinforcement Learning","","","","10.1007/978-3-642-29946-9_24","Matthijs SnelShimon Whiteson","2012","http://link.springer.com/chapter/10.1007/978-3-642-29946-9_24","Chapter"
"On the use of hybrid reinforcement learning for autonomic resource allocation","Cluster Computing","","10","3","10.1007/s10586-007-0035-6","Gerald TesauroNicholas K. JongRajarshi DasMohamed N. Bennani","2007","http://link.springer.com/article/10.1007/s10586-007-0035-6","Article"
"Reinforcement learning in feedback control","Machine Learning","","84","1 - 2","10.1007/s10994-011-5235-x","Roland HafnerMartin Riedmiller","2011","http://link.springer.com/article/10.1007/s10994-011-5235-x","Article"
"Use of Reinforcement Learning in Two Real Applications","Recent Advances in Reinforcement Learning","","","","10.1007/978-3-540-89722-4_15","José D. Martín-GuerreroEmilio Soria-OlivasMarcelino Martínez-SoberAntonio J. Serrrano-LópezRafael Magdalena-BeneditoJuan Gómez-Sanchis","2008","http://link.springer.com/chapter/10.1007/978-3-540-89722-4_15","Chapter"
"Efficient reinforcement learning in continuous state and action spaces with Dyna and policy approximation","Frontiers of Computer Science","","13","1","10.1007/s11704-017-6222-6","Shan ZhongQuan LiuZongzhang ZhangQiming Fu","2019","http://link.springer.com/article/10.1007/s11704-017-6222-6","Article"
"Research on predicting 2D-HP protein folding using reinforcement learning with full state space","BMC Bioinformatics","","20","25","10.1186/s12859-019-3259-6","Hongjie WuRu YangQiming FuJianping ChenWeizhong LuHaiou Li","2019","http://link.springer.com/article/10.1186/s12859-019-3259-6","Article"
"A method for model selection using reinforcement learning when viewing design as a sequential decision process","Structural and Multidisciplinary Optimization","","59","5","10.1007/s00158-018-2145-6","Jaskanwal P. S. ChhabraGordon P. Warn","2019","http://link.springer.com/article/10.1007/s00158-018-2145-6","Article"
"Improving Adaptive Gameplay in Serious Games Through Interactive Deep Reinforcement Learning","Cognitive Infocommunications, Theory and Applications","","","","10.1007/978-3-319-95996-2_19","Aline DobrovskyUwe M. BorghoffMarko Hofmann","2019","http://link.springer.com/chapter/10.1007/978-3-319-95996-2_19","Chapter"
"Identifying Most Probable Negotiation Scenario in Bilateral Contracts with Reinforcement Learning","New Knowledge in Information Systems and Technologies","","","","10.1007/978-3-030-16181-1_53","Francisco SilvaTiago PintoIsabel PraçaZita Vale","2019","http://link.springer.com/chapter/10.1007/978-3-030-16181-1_53","Chapter"
"Reinforcement Learning Algorithms","Applied Reinforcement Learning with Python","","","","10.1007/978-1-4842-5127-0_2","Taweh Beysolow II","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5127-0_2","Chapter"
