Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Multi-agent reinforcement learning for character control","The Visual Computer","","37","12","10.1007/s00371-021-02269-1","Cheng LiLevi FussellTaku Komura","2021","http://link.springer.com/article/10.1007/s00371-021-02269-1","Article"
"SLER: Self-generated long-term experience replay for continual reinforcement learning","Applied Intelligence","","51","1","10.1007/s10489-020-01786-1","Chunmao LiYang LiYinliang ZhaoPeng PengXupeng Geng","2021","http://link.springer.com/article/10.1007/s10489-020-01786-1","Article"
"Deep reinforcement learning for multi-objective placement of virtual machines in cloud datacenters","Soft Computing","","25","19","10.1007/s00500-020-05462-x","Luca CaviglioneMauro GaggeroMassimo PaolucciRoberto Ronco","2021","http://link.springer.com/article/10.1007/s00500-020-05462-x","Article"
"Research on Robot Grasping Planning Method Based on Deep Reinforcement Learning","Advances in Natural Computation, Fuzzy Systems and Knowledge Discovery","","","","10.1007/978-3-030-70665-4_57","Xutang ZhangZhenggang LiXiuchuan LinXiaofeng Chen","2021","http://link.springer.com/chapter/10.1007/978-3-030-70665-4_57","Chapter"
"Decoupling Offloading Decision and Resource Allocation via Deep Reinforcement Learning and Sequential Least Squares Programming","Communications and Networking","","","","10.1007/978-3-030-67720-6_38","Zhihao XuanGuiyi WeiZhengwei NiJifa Zhang","2021","http://link.springer.com/chapter/10.1007/978-3-030-67720-6_38","Chapter"
"An Automatic Clustering Algorithm Leveraging Reinforcement Learning for Model Compression","Advances in Natural Computation, Fuzzy Systems and Knowledge Discovery","","","","10.1007/978-3-030-70665-4_38","Wenming WangFengge WuJunsuo Zhao","2021","http://link.springer.com/chapter/10.1007/978-3-030-70665-4_38","Chapter"
"Reinforcement Learning in Plant Control Systems with Transport Lag","Optoelectronics, Instrumentation and Data Processing","","57","3","10.3103/S8756699021030055","V. S. BorovikS. V. Shidlovskii","2021","http://link.springer.com/article/10.3103/S8756699021030055","Article"
"Robust Deep Reinforcement Learning for Extractive Legal Summarization","Neural Information Processing","","","","10.1007/978-3-030-92310-5_69","Duy-Hung NguyenBao-Sinh NguyenNguyen Viet Dung NghiemDung Tien LeMim Amina KhatunMinh-Tien NguyenHung Le","2021","http://link.springer.com/chapter/10.1007/978-3-030-92310-5_69","Chapter"
"Reinforcement Learning for Data Poisoning on Graph Neural Networks","Social, Cultural, and Behavioral Modeling","","","","10.1007/978-3-030-80387-2_14","Jacob DineenA. S. M. Ahsan-Ul HaqueMatthew Bielskas","2021","http://link.springer.com/chapter/10.1007/978-3-030-80387-2_14","Chapter"
"Model-Based Reinforcement Learning from PILCO to PETS","Reinforcement Learning Algorithms: Analysis and Applications","","","","10.1007/978-3-030-41188-6_14","Pascal Klink","2021","http://link.springer.com/chapter/10.1007/978-3-030-41188-6_14","Chapter"
"Short Term Voltage Stability Assessment with Incomplete Data Based on Deep Reinforcement Learning in the Internet of Energy","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-86130-8_18","Anqi LiuXin GuanDi SunHaiyang JiangChen CuiDawei Fang","2021","http://link.springer.com/chapter/10.1007/978-3-030-86130-8_18","Chapter"
"Constructing an Intelligent Navigation System for Autonomous Mobile Robot Based on Deep Reinforcement Learning","Soft Computing: Biomedical and Related Applications","","","","10.1007/978-3-030-76620-7_22","Nguyen Thi Thanh VanNgo Manh TienNguyen Manh CuongHa Thi Kim DuyenNguyen Duc Duy","2021","http://link.springer.com/chapter/10.1007/978-3-030-76620-7_22","Chapter"
"Workflow scheduling based on deep reinforcement learning in the cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","12","10.1007/s12652-020-02884-1","Tingting DongFei XueChuangbai XiaoJiangjiang Zhang","2021","http://link.springer.com/article/10.1007/s12652-020-02884-1","Article"
"Contrastive Goal Grouping for Policy Generalization in Goal-Conditioned Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-030-92185-9_20","Qiming ZouEinoshin Suzuki","2021","http://link.springer.com/chapter/10.1007/978-3-030-92185-9_20","Chapter"
"A survey on deep learning and deep reinforcement learning in robotics with a tutorial on deep reinforcement learning","Intelligent Service Robotics","","14","5","10.1007/s11370-021-00398-z","Eduardo F. MoralesRafael Murrieta-CidIsrael BecerraMarco A. Esquivel-Basaldua","2021","http://link.springer.com/article/10.1007/s11370-021-00398-z","Article"
"An obstacles avoidance method for serial manipulator based on reinforcement learning and Artificial Potential Field","International Journal of Intelligent Robotics and Applications","","5","2","10.1007/s41315-021-00172-5","Haoxuan LiDaoxiong GongJianjun Yu","2021","http://link.springer.com/article/10.1007/s41315-021-00172-5","Article"
"Multi-agent deep reinforcement learning with type-based hierarchical group communication","Applied Intelligence","","51","8","10.1007/s10489-020-02065-9","Hao JiangDianxi ShiChao XueYajie WangGongju WangYongjun Zhang","2021","http://link.springer.com/article/10.1007/s10489-020-02065-9","Article"
"Reinforcement Learning Algorithm to Reduce Energy Consumption in Electric Vehicles","AI and IOT in Renewable Energy","","","","10.1007/978-981-16-1011-0_3","Manavi ShuklaMandeep Singh Burdak","2021","http://link.springer.com/chapter/10.1007/978-981-16-1011-0_3","Chapter"
"Deep Reinforcement Learning for DAG-based Concurrent Requests Scheduling in Edge Networks","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-86137-7_39","Yaqiang ZhangRuyang LiZhangbing ZhouYaqian ZhaoRengang Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-86137-7_39","Chapter"
"M-DRL: Deep Reinforcement Learning Based Coflow Traffic Scheduler with MLFQ Threshold Adaption","Network and Parallel Computing","","","","10.1007/978-3-030-79478-1_7","Tianba ChenWei LiYuKang SunYunchun Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-79478-1_7","Chapter"
"M-DRL: Deep Reinforcement Learning Based Coflow Traffic Scheduler with MLFQ Threshold Adaption","International Journal of Parallel Programming","","49","5","10.1007/s10766-021-00711-4","Tianba ChenWei LiYuKang SunYunchun Li","2021","http://link.springer.com/article/10.1007/s10766-021-00711-4","Article"
"Winning at Any Cost - Infringing the Cartel Prohibition with Reinforcement Learning","Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection","","","","10.1007/978-3-030-85739-4_21","Michael SchlechtingerDamaris KosackHeiko PaulheimThomas Fetzer","2021","http://link.springer.com/chapter/10.1007/978-3-030-85739-4_21","Chapter"
"Deep Reinforcement Learning Based on Spatial-Temporal Context for IoT Video Sensors Object Tracking","Smart Computing and Communication","","","","10.1007/978-3-030-74717-6_24","Panbo HeChunxue WuKaijun LiuNeal N. Xiong","2021","http://link.springer.com/chapter/10.1007/978-3-030-74717-6_24","Chapter"
"Self-organising Urban Traffic Control on Micro-level Using Reinforcement Learning and Agent-Based Modelling","Intelligent Systems and Applications","","","","10.1007/978-3-030-55187-2_53","Stefan Bosse","2021","http://link.springer.com/chapter/10.1007/978-3-030-55187-2_53","Chapter"
"DQN-Based Deep Reinforcement Learning for Autonomous Driving","Advances in Physical Agents II","","","","10.1007/978-3-030-62579-5_5","Óscar Pérez-GilRafael BareaElena López-GuillénLuis M. BergasaPedro A. RevengaRodrigo GutiérrezAlejandro Díaz","2021","http://link.springer.com/chapter/10.1007/978-3-030-62579-5_5","Chapter"
"Driving Reinforcement Learning with Models","Intelligent Systems and Applications","","","","10.1007/978-3-030-55180-3_6","Meghana RathiPietro FerraroGiovanni Russo","2021","http://link.springer.com/chapter/10.1007/978-3-030-55180-3_6","Chapter"
"A Reinforcement Learning Based Approach to Identify Resource Bottlenecks for Multiple Services Interactions in Cloud Computing Environments","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-67540-0_4","Lingxiao XuMinxian XuRichard SemmesHui LiHong MuShuangquan GuiWenhong TianKui WuRajkumar Buyya","2021","http://link.springer.com/chapter/10.1007/978-3-030-67540-0_4","Chapter"
"Mobile edge computing task distribution and offloading algorithm based on deep reinforcement learning in internet of vehicles","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03458-5","Jianxi WangLiutao Wang","2021","http://link.springer.com/article/10.1007/s12652-021-03458-5","Article"
"Applying reinforcement learning to estimating apartment reference rents","Journal of Revenue and Pricing Management","","20","3","10.1057/s41272-021-00316-z","Jian WangMurtaza DasStephen Tappert","2021","http://link.springer.com/article/10.1057/s41272-021-00316-z","Article"
"Using independently recurrent networks for reinforcement learning based unsupervised video summarization","Multimedia Tools and Applications","","80","12","10.1007/s11042-020-10293-x","Gokhan YalinizNazli Ikizler-Cinbis","2021","http://link.springer.com/article/10.1007/s11042-020-10293-x","Article"
"Bottom-up multi-agent reinforcement learning by reward shaping for cooperative-competitive tasks","Applied Intelligence","","51","7","10.1007/s10489-020-02034-2","Takumi AotaniTaisuke KobayashiKenji Sugimoto","2021","http://link.springer.com/article/10.1007/s10489-020-02034-2","Article"
"Improving deep reinforcement learning by safety guarding model via hazardous experience planning","Frontiers of Computer Science","","16","4","10.1007/s11704-021-0250-y","Pai PengFei ZhuXinghong LingPeiyao ZhaoQuan Liu","2021","http://link.springer.com/article/10.1007/s11704-021-0250-y","Article"
"Biomimetic Quadruped Robot with a Spinal Joint and Optimal Spinal Motion via Reinforcement Learning","Journal of Bionic Engineering","","18","6","10.1007/s42235-021-00104-w","Young Kook KimWoojin SeolJihyuk Park","2021","http://link.springer.com/article/10.1007/s42235-021-00104-w","Article"
"Learning to Label with Active Learning and Reinforcement Learning","Database Systems for Advanced Applications","","","","10.1007/978-3-030-73197-7_36","Xiu TangSai WuGang ChenKe ChenLidan Shou","2021","http://link.springer.com/chapter/10.1007/978-3-030-73197-7_36","Chapter"
"Reinforcement Learning for Extreme Multi-label Text Classification","Cognitive Systems and Signal Processing","","","","10.1007/978-981-16-2336-3_22","Hui TengYulei LiFei LongMeixia XuQiang Ling","2021","http://link.springer.com/chapter/10.1007/978-981-16-2336-3_22","Chapter"
"A Transmission Design via Reinforcement Learning for Delay-Aware V2V Communications","Communications and Networking","","","","10.1007/978-3-030-67720-6_42","Siyuan YuNong QuYizhong ZhangChao WangFuqiang Liu","2021","http://link.springer.com/chapter/10.1007/978-3-030-67720-6_42","Chapter"
"An Introduction to Reinforcement Learning","State-of-the-Art Deep Learning Models in TensorFlow","","","","10.1007/978-1-4842-7341-8_14","David Paper","2021","http://link.springer.com/chapter/10.1007/978-1-4842-7341-8_14","Chapter"
"A Deep Reinforcement Learning Based Resource Autonomic Provisioning Approach for Cloud Services","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-67540-0_8","Qing ZongXiangwei ZhengYi WeiHongfeng Sun","2021","http://link.springer.com/chapter/10.1007/978-3-030-67540-0_8","Chapter"
"A Computing Offloading Resource Allocation Scheme Using Deep Reinforcement Learning in Mobile Edge Computing Systems","Journal of Grid Computing","","19","3","10.1007/s10723-021-09568-w","Xuezhu Li","2021","http://link.springer.com/article/10.1007/s10723-021-09568-w","Article"
"Mobility Management in Low Altitude Heterogeneous Networks Using Reinforcement Learning Algorithm","Space Information Network","","","","10.1007/978-981-16-1967-0_9","Yunpeng HouChao WangHuasen HeJian Yang","2021","http://link.springer.com/chapter/10.1007/978-981-16-1967-0_9","Chapter"
"BiC-DDPG: Bidirectionally-Coordinated Nets for Deep Multi-agent Reinforcement Learning","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-67540-0_20","Gongju WangDianxi ShiChao XueHao JiangYajie Wang","2021","http://link.springer.com/chapter/10.1007/978-3-030-67540-0_20","Chapter"
"Interactive Reinforcement Learning for Autonomous Behavior Design","Artificial Intelligence for Human Computer Interaction: A Modern Approach","","","","10.1007/978-3-030-82681-9_11","Christian Arzate CruzTakeo Igarashi","2021","http://link.springer.com/chapter/10.1007/978-3-030-82681-9_11","Chapter"
"Computing resource allocation scheme of IOV using deep reinforcement learning in edge computing environment","EURASIP Journal on Advances in Signal Processing","","2021","1","10.1186/s13634-021-00750-6","Yiwei ZhangMin ZhangCaixia FanFuqiang LiBaofang Li","2021","http://link.springer.com/article/10.1186/s13634-021-00750-6","Article"
"Deep reinforcement learning for drone navigation using sensor data","Neural Computing and Applications","","33","6","10.1007/s00521-020-05097-x","Victoria J. HodgeRichard HawkinsRob Alexander","2021","http://link.springer.com/article/10.1007/s00521-020-05097-x","Article"
"Reinforcement learning applied to machine vision: state of the art","International Journal of Multimedia Information Retrieval","","10","2","10.1007/s13735-021-00209-2","A. M. HafizS. A. ParahR. A. Bhat","2021","http://link.springer.com/article/10.1007/s13735-021-00209-2","Article"
"NBA Basketball Video Summarization for News Report via Hierarchical-Grained Deep Reinforcement Learning","Image and Graphics","","","","10.1007/978-3-030-87361-5_58","Naye JiShiwei ZhaoQiang LinDingguo YuYoubing Zhao","2021","http://link.springer.com/chapter/10.1007/978-3-030-87361-5_58","Chapter"
"RLINK: Deep reinforcement learning for user identity linkage","World Wide Web","","24","1","10.1007/s11280-020-00833-8","Xiaoxue LiYanan CaoQian LiYanmin ShangYangxi LiYanbing LiuGuandong Xu","2021","http://link.springer.com/article/10.1007/s11280-020-00833-8","Article"
"Deep Reinforcement Learning-Based Robot Exploration for Constructing Map of Unknown Environment","Information Systems Frontiers","","","","10.1007/s10796-021-10218-5","Shih-Yeh ChenQi-Fong HeChin-Feng Lai","2021","http://link.springer.com/article/10.1007/s10796-021-10218-5","Article"
"Reinforcement Learning for Optimizing Wi-Fi Access Channel Selection","Advances in Computational Collective Intelligence","","","","10.1007/978-3-030-88113-9_27","Hung NguyenDuc Long PhamMau Hien DoanThi Thanh Sang NguyenDuc Anh Vu DinhAdrianna Kozierkiewicz","2021","http://link.springer.com/chapter/10.1007/978-3-030-88113-9_27","Chapter"
"Research on Path Planning of Mobile Robot Based on Deep Reinforcement Learning","Big Data and Security","","","","10.1007/978-981-16-3150-4_45","Shi ZhanTingting ZhangHan LeiQian YinLu Ali","2021","http://link.springer.com/chapter/10.1007/978-981-16-3150-4_45","Chapter"
"Obstacle Avoidance in Multi-Agent Formation Process Based on Deep Reinforcement Learning","Journal of Shanghai Jiaotong University (Science)","","26","5","10.1007/s12204-021-2357-6","Xiukun Ji 冀秀坤Jintao Hai 海金涛Wenguang Luo 罗文广Cuixia Lin 林翠霞Yu Xiong 熊 禹Zengkai Ou 殴增开Jiayan Wen 文家燕","2021","http://link.springer.com/article/10.1007/s12204-021-2357-6","Article"
"In-Depth Evaluation of Reinforcement Learning Based Adaptive Traffic Signal Control Using TSCLAB","Transformation of Transportation","","","","10.1007/978-3-030-66464-0_4","Daniel PavleskiMladen MiletićDaniela Koltovska NečoskaEdouard Ivanjko","2021","http://link.springer.com/chapter/10.1007/978-3-030-66464-0_4","Chapter"
"Hierarchical Finite-Horizon Optimal Control for Stackelberg Games via Integral Reinforcement Learning","Intelligent Equipment, Robots, and Vehicles","","","","10.1007/978-981-16-7213-2_27","Jiayu ChenXiaohong CuiYao LuWenjie ChenBinbin Peng","2021","http://link.springer.com/chapter/10.1007/978-981-16-7213-2_27","Chapter"
"Leveraging Expert Demonstrations in Robot Cooperation with Multi-Agent Reinforcement Learning","Intelligent Robotics and Applications","","","","10.1007/978-3-030-89098-8_20","Zhaolong ZhangYihui LiJuan RojasYisheng Guan","2021","http://link.springer.com/chapter/10.1007/978-3-030-89098-8_20","Chapter"
"A Performance-Based Urban Block Generative Design Using Deep Reinforcement Learning and Computer Vision","Proceedings of the 2020 DigitalFUTURES","","","","10.1007/978-981-33-4400-6_13","Zhen HanWei YanGang Liu","2021","http://link.springer.com/chapter/10.1007/978-981-33-4400-6_13","Chapter"
"Reinforcement Learning for Rate Adaptation in CSMA/CA Wireless Networks","Advances in Computer Science and Ubiquitous Computing","","","","10.1007/978-981-15-9343-7_24","Soohyun Cho","2021","http://link.springer.com/chapter/10.1007/978-981-15-9343-7_24","Chapter"
"Generative Adversarial Network and Reinforcement Learning to Estimate Channel Coefficients","Machine Learning, Deep Learning and Computational Intelligence for Wireless Communication","","","","10.1007/978-981-16-0289-4_4","Pranav ManiE. S. GopiHrishikesh ShekharSharan Chandra","2021","http://link.springer.com/chapter/10.1007/978-981-16-0289-4_4","Chapter"
"Deep Reinforcement Learning Based Dynamic Content Placement and Bandwidth Allocation in Internet of Vehicles","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-86137-7_27","Teng MaXin ChenZhuo MaLibo Jiao","2021","http://link.springer.com/chapter/10.1007/978-3-030-86137-7_27","Chapter"
"Heterogeneous Network Selection Algorithm Based on Reinforcement Learning","Communications, Signal Processing, and Systems","","","","10.1007/978-981-15-8411-4_7","Sheng YuShou-Ming WeiWei-Xiao MengChen-Guang He","2021","http://link.springer.com/chapter/10.1007/978-981-15-8411-4_7","Chapter"
"Performance of Reinforcement Learning Simulation: x86 v/s ARM","Advances in Computing and Data Sciences","","","","10.1007/978-3-030-81462-5_38","Sameer PawanekarGeetanjali Udgirkar","2021","http://link.springer.com/chapter/10.1007/978-3-030-81462-5_38","Chapter"
"Autonomous Docking of Mobile Robots by Reinforcement Learning Tackling the Sparse Reward Problem","Advances in Computational Intelligence","","","","10.1007/978-3-030-85099-9_32","A. M. Burgueño-RomeroJ. R. Ruiz-SarmientoJ. Gonzalez-Jimenez","2021","http://link.springer.com/chapter/10.1007/978-3-030-85099-9_32","Chapter"
"Reinforcement Learning for Improving Coherence of Multi-turn Responses in Deep Learning-Based Chatbots","Proceedings of International Conference on Communication, Circuits, and Systems","","","","10.1007/978-981-33-4866-0_34","D. G. Suhaas KiranSwapneelSafal Deepak PansareB. N. Krupa","2021","http://link.springer.com/chapter/10.1007/978-981-33-4866-0_34","Chapter"
"Reinforcement Learning-Based Cell Intelligent Multimode Frequency Reuse Method","3rd EAI International Conference on Robotic Sensor Networks","","","","10.1007/978-3-030-46032-7_1","Zhiling TangYuan WangRushi LanXiaonan LuoSimin Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-46032-7_1","Chapter"
"Deep Reinforcement Learning for Job Scheduling on Cluster","Artificial Neural Networks and Machine Learning – ICANN 2021","","","","10.1007/978-3-030-86380-7_50","Zhenjie YaoLan ChenHe Zhang","2021","http://link.springer.com/chapter/10.1007/978-3-030-86380-7_50","Chapter"
"Inverse Reinforcement Learning Application for Discrete and Continuous Environments","AETA 2019 - Recent Advances in Electrical Engineering and Related Sciences: Theory and Application","","","","10.1007/978-3-030-53021-1_35","Yeison SuarezCarolina HigueraEdgar Camilo Camacho","2021","http://link.springer.com/chapter/10.1007/978-3-030-53021-1_35","Chapter"
"Fuzzy Q-Reinforcement Learning-Based Energy Optimization in IoT Network","Intelligent Systems","","","","10.1007/978-981-33-6081-5_13","Manoj KumarPankaj Kumar KashyapSushil Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-33-6081-5_13","Chapter"
"Deep Reinforcement Learning Based Privacy Preserving Localization of USNs","Localization in Underwater Sensor Networks","","","","10.1007/978-981-16-4831-1_7","Jing YanHaiyan ZhaoYuan MengXinping Guan","2021","http://link.springer.com/chapter/10.1007/978-981-16-4831-1_7","Chapter"
"BO-RL: Buffer Optimization in Data Plane Using Reinforcement Learning","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75100-5_31","M. SnehaKotaro KataokaG. Shobha","2021","http://link.springer.com/chapter/10.1007/978-3-030-75100-5_31","Chapter"
"Power flow adjustment for smart microgrid based on edge computing and multi-agent deep reinforcement learning","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00259-1","Tianjiao PuXinying WangYifan CaoZhicheng LiuChao QiuJi QiaoShuhua Zhang","2021","http://link.springer.com/article/10.1186/s13677-021-00259-1","Article"
"Reinforcement Learning-Based Asynchronous Localization of USNs","Localization in Underwater Sensor Networks","","","","10.1007/978-981-16-4831-1_4","Jing YanHaiyan ZhaoYuan MengXinping Guan","2021","http://link.springer.com/chapter/10.1007/978-981-16-4831-1_4","Chapter"
"Intrinsically Motivated Lifelong Exploration in Reinforcement Learning","Advances in Artificial Intelligence","","","","10.1007/978-3-030-73113-7_10","Nicolas BougieRyutaro Ichise","2021","http://link.springer.com/chapter/10.1007/978-3-030-73113-7_10","Chapter"
"Personalized task difficulty adaptation based on reinforcement learning","User Modeling and User-Adapted Interaction","","31","4","10.1007/s11257-021-09292-w","Yaqian ZhangWooi-Boon Goh","2021","http://link.springer.com/article/10.1007/s11257-021-09292-w","Article"
"Application of Artificial Neural Networks for Active Roll Control Based on Actor-Critic Reinforcement Learning","Simulation and Modeling Methodologies, Technologies and Applications","","","","10.1007/978-3-030-55867-3_4","Matthias BahrSebastian ReichertsPhilipp SiebergLuca MorssDieter Schramm","2021","http://link.springer.com/chapter/10.1007/978-3-030-55867-3_4","Chapter"
"Playing First-Person Perspective Games with Deep Reinforcement Learning Using the State-of-the-Art Game-AI Research Platforms","Deep Learning for Unmanned Systems","","","","10.1007/978-3-030-77939-9_18","Adil KhanAsad Masood KhattakMuhammad Zubair AsgharMuhammad NaeemAziz Ud Din","2021","http://link.springer.com/chapter/10.1007/978-3-030-77939-9_18","Chapter"
"Sequencing of multi-robot behaviors using reinforcement learning","Control Theory and Technology","","19","4","10.1007/s11768-021-00069-5","Pietro PierpaoliThinh T. DoanJustin RombergMagnus Egerstedt","2021","http://link.springer.com/article/10.1007/s11768-021-00069-5","Article"
"Deep Reinforcement Learning for Large-Scale Epidemic Control","Machine Learning and Knowledge Discovery in Databases. Applied Data Science and Demo Track","","","","10.1007/978-3-030-67670-4_10","Pieter J. K. LibinArno MoonensTimothy VerstraetenFabian Perez-SanjinesNiel HensPhilippe LemeyAnn Nowé","2021","http://link.springer.com/chapter/10.1007/978-3-030-67670-4_10","Chapter"
"Reinforcement Learning-Based Adaptive Operator Selection","Optimization and Learning","","","","10.1007/978-3-030-85672-4_3","Rafet DurgutMehmet Emin Aydin","2021","http://link.springer.com/chapter/10.1007/978-3-030-85672-4_3","Chapter"
"A multi-layer and multi-ensemble stock trader using deep learning and deep reinforcement learning","Applied Intelligence","","51","2","10.1007/s10489-020-01839-5","Salvatore CartaAndrea CorrigaAnselmo FerreiraAlessandro Sebastian PoddaDiego Reforgiato Recupero","2021","http://link.springer.com/article/10.1007/s10489-020-01839-5","Article"
"A Traffic Light Control System Based on Reinforcement Learning and Adaptive Timing","Neural Computing for Advanced Applications","","","","10.1007/978-981-16-5188-5_39","Pengchun WuBin SongXinhai ChenBingyi Liu","2021","http://link.springer.com/chapter/10.1007/978-981-16-5188-5_39","Chapter"
"Optimizing a Gamified Design Through Reinforcement Learning - a Case Study in Stack Overflow","Cloud Computing, Big Data & Emerging Topics","","","","10.1007/978-3-030-84825-5_7","Jonathan MartinDiego TorresAlejandro Fernandez","2021","http://link.springer.com/chapter/10.1007/978-3-030-84825-5_7","Chapter"
"Convergence of the Reinforcement Learning Mechanism Applied to the Channel Detection Sequence Problem","Optimization, Learning Algorithms and Applications","","","","10.1007/978-3-030-91885-9_30","André Mendes","2021","http://link.springer.com/chapter/10.1007/978-3-030-91885-9_30","Chapter"
"An Adaptive Charging Scheduling for Electric Vehicles Using Multiagent Reinforcement Learning","Service-Oriented Computing","","","","10.1007/978-3-030-91431-8_17","Xian-Long LeeHong-Tzer YangWenjun TangAdel N. ToosiEdward Lam","2021","http://link.springer.com/chapter/10.1007/978-3-030-91431-8_17","Chapter"
"Reinforcement Learning for Approximate Optimal Control","Encyclopedia of Systems and Control","","","","10.1007/978-3-030-44184-5_100063","Warren E. Dixon","2021","http://link.springer.com/referenceworkentry/10.1007/978-3-030-44184-5_100063","ReferenceWorkEntry"
"Reinforcement Learning for Control Using Value Function Approximation","Encyclopedia of Systems and Control","","","","10.1007/978-3-030-44184-5_100067","Konstantinos GatsisGeorge J. Pappas","2021","http://link.springer.com/referenceworkentry/10.1007/978-3-030-44184-5_100067","ReferenceWorkEntry"
"Reinforcement Learning and Adaptive Control","Encyclopedia of Systems and Control","","","","10.1007/978-3-030-44184-5_100064","Girish ChowdharyGirish JoshiAaron Havens","2021","http://link.springer.com/referenceworkentry/10.1007/978-3-030-44184-5_100064","ReferenceWorkEntry"
"Computation offloading strategy based on deep reinforcement learning for connected and autonomous vehicle in vehicular edge computing","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00246-6","Bing LinKai LinChanghang LinYu LuZiqing HuangXinwei Chen","2021","http://link.springer.com/article/10.1186/s13677-021-00246-6","Article"
"Toward competitive multi-agents in Polo game based on reinforcement learning","Multimedia Tools and Applications","","80","17","10.1007/s11042-021-10968-z","Zahra MovahediAzam Bastanfard","2021","http://link.springer.com/article/10.1007/s11042-021-10968-z","Article"
"Rich-text document styling restoration via reinforcement learning","Frontiers of Computer Science","","15","4","10.1007/s11704-020-9322-7","Hongwei LiYingpeng HuYixuan CaoGanbin ZhouPing Luo","2021","http://link.springer.com/article/10.1007/s11704-020-9322-7","Article"
"Novel best path selection approach based on hybrid improved A* algorithm and reinforcement learning","Applied Intelligence","","51","12","10.1007/s10489-021-02303-8","Xiaohuan LiuDegan ZhangTing ZhangYuya CuiLu ChenSi Liu","2021","http://link.springer.com/article/10.1007/s10489-021-02303-8","Article"
"A learning search algorithm with propagational reinforcement learning","Applied Intelligence","","51","11","10.1007/s10489-020-02117-0","Wei Zhang","2021","http://link.springer.com/article/10.1007/s10489-020-02117-0","Article"
"Fast and slow curiosity for high-level exploration in reinforcement learning","Applied Intelligence","","51","2","10.1007/s10489-020-01849-3","Nicolas BougieRyutaro Ichise","2021","http://link.springer.com/article/10.1007/s10489-020-01849-3","Article"
"Analysis of coordinated behavior structures with multi-agent deep reinforcement learning","Applied Intelligence","","51","2","10.1007/s10489-020-01832-y","Yuki MiyashitaToshiharu Sugawara","2021","http://link.springer.com/article/10.1007/s10489-020-01832-y","Article"
"Learning to trade in financial time series using high-frequency through wavelet transformation and deep reinforcement learning","Applied Intelligence","","51","8","10.1007/s10489-021-02218-4","Jimin LeeHayeong KohHi Jun Choe","2021","http://link.springer.com/article/10.1007/s10489-021-02218-4","Article"
"Natural object manipulation using anthropomorphic robotic hand through deep reinforcement learning and deep grasping probability network","Applied Intelligence","","51","2","10.1007/s10489-020-01870-6","Edwin Valarezo AñazcoPatricio Rivera LopezNahyeon ParkJiheon OhGahyeon RyuMugahed A. Al-antariTae-Seong Kim","2021","http://link.springer.com/article/10.1007/s10489-020-01870-6","Article"
"Reinforcement Learning for Clue Selection in Web-Based Entity Translation Mining","Knowledge Graph and Semantic Computing: Knowledge Graph and Cognitive Intelligence","","","","10.1007/978-981-16-1964-9_6","Lingyong YanXianpei HanLe Sun","2021","http://link.springer.com/chapter/10.1007/978-981-16-1964-9_6","Chapter"
"Research on intelligent algorithm for alerting vehicle impact based on multi-agent deep reinforcement learning","Journal of Ambient Intelligence and Humanized Computing","","12","1","10.1007/s12652-020-02198-2","Zexue WangQidong WanYangmei QinSenqing FanZeyi Xiao","2021","http://link.springer.com/article/10.1007/s12652-020-02198-2","Article"
"Quantitative Modeling on Nonstationary Neural Spikes: From Reinforcement Learning to Point Process","Handbook of Neuroengineering","","","","10.1007/978-981-15-2848-4_69-2","Xiang ZhangShuhang ChenYiwen Wang","2021","http://link.springer.com/referenceworkentry/10.1007/978-981-15-2848-4_69-2","ReferenceWorkEntry"
"Deep reinforcement learning for quadrotor path following with adaptive velocity","Autonomous Robots","","45","1","10.1007/s10514-020-09951-8","Bartomeu RubíBernardo MorcegoRamon Pérez","2021","http://link.springer.com/article/10.1007/s10514-020-09951-8","Article"
"Stochastic-Reinforcement Learning Assisted Dynamic Power Management Model for Zone-Routing Protocol in Mobile Ad Hoc Networks","Wireless Personal Communications","","120","1","10.1007/s11277-021-08448-6","Suhaas Krishna PrashanthS. Senthil","2021","http://link.springer.com/article/10.1007/s11277-021-08448-6","Article"
